budget,seed,method,scope,facility,geometry,n,tp,fp,fn,tn,recall,precision,f1,false_positive_rate,auroc,margin_auroc
0.2,1,B2,unseen,__all__,__all__,720,76,73,164,407,0.31666666666666665,0.5100671140939598,0.390745501285347,0.15208333333333332,0.6406336805555556,0.6406336805555556
0.2,1,B3,unseen,__all__,__all__,720,78,75,162,405,0.325,0.5098039215686274,0.3969465648854962,0.15625,0.6406336805555556,0.6410677083333334
0.2,1,P1,unseen,__all__,__all__,720,77,75,163,405,0.32083333333333336,0.506578947368421,0.39285714285714285,0.15625,0.6406336805555556,0.64171875
0.2,1,B1,unseen,__all__,horizontal_new,144,3,2,45,94,0.0625,0.6,0.11320754716981132,0.020833333333333332,0.5642361111111112,0.5642361111111112
0.2,1,B2,unseen,__all__,horizontal_new,144,15,21,33,75,0.3125,0.4166666666666667,0.35714285714285715,0.21875,0.6039496527777778,0.6039496527777778
0.2,1,B3,unseen,__all__,horizontal_new,144,17,21,31,75,0.3541666666666667,0.4473684210526316,0.3953488372093023,0.21875,0.6039496527777778,0.6050347222222222
0.2,1,P1,unseen,__all__,horizontal_new,144,15,19,33,77,0.3125,0.4411764705882353,0.36585365853658536,0.19791666666666666,0.6039496527777778,0.6108940972222222
0.2,1,B1,unseen,__all__,low_new,144,15,20,33,76,0.3125,0.42857142857142855,0.3614457831325301,0.20833333333333334,0.6241319444444444,0.6241319444444444
0.2,1,B2,unseen,__all__,low_new,144,15,13,33,83,0.3125,0.5357142857142857,0.39473684210526316,0.13541666666666666,0.6968315972222222,0.6968315972222222
0.2,1,B3,unseen,__all__,low_new,144,15,13,33,83,0.3125,0.5357142857142857,0.39473684210526316,0.13541666666666666,0.6968315972222222,0.6990017361111112
0.2,1,P1,unseen,__all__,low_new,144,17,15,31,81,0.3541666666666667,0.53125,0.425,0.15625,0.6968315972222222,0.6961805555555556
0.2,1,B1,unseen,__all__,two_new,144,11,16,37,80,0.22916666666666666,0.4074074074074074,0.29333333333333333,0.16666666666666666,0.5733506944444444,0.5733506944444444
0.2,1,B2,unseen,__all__,two_new,144,13,10,35,86,0.2708333333333333,0.5652173913043478,0.36619718309859156,0.10416666666666667,0.6486545138888888,0.6486545138888888
0.2,1,B3,unseen,__all__,two_new,144,13,10,35,86,0.2708333333333333,0.5652173913043478,0.36619718309859156,0.10416666666666667,0.6486545138888888,0.6490885416666666
0.2,1,P1,unseen,__all__,two_new,144,13,12,35,84,0.2708333333333333,0.52,0.3561643835616438,0.125,0.6486545138888888,0.6499565972222222
0.2,1,B1,unseen,__all__,vertical_new,144,8,4,40,92,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.041666666666666664,0.6356336805555556,0.6356336805555556
0.2,1,B2,unseen,__all__,vertical_new,144,21,15,27,81,0.4375,0.5833333333333334,0.5,0.15625,0.6514756944444444,0.6514756944444444
0.2,1,B3,unseen,__all__,vertical_new,144,21,17,27,79,0.4375,0.5526315789473685,0.4883720930232558,0.17708333333333334,0.6514756944444444,0.650390625
0.2,1,P1,unseen,__all__,vertical_new,144,19,13,29,83,0.3958333333333333,0.59375,0.475,0.13541666666666666,0.6514756944444444,0.65625
0.2,1,B1,unseen,__all__,wide_new,144,11,13,37,83,0.22916666666666666,0.4583333333333333,0.3055555555555556,0.13541666666666666,0.564453125,0.564453125
0.2,1,B2,unseen,__all__,wide_new,144,12,14,36,82,0.25,0.46153846153846156,0.32432432432432434,0.14583333333333334,0.6338975694444444,0.6338975694444444
0.2,1,B3,unseen,__all__,wide_new,144,12,14,36,82,0.25,0.46153846153846156,0.32432432432432434,0.14583333333333334,0.6338975694444444,0.6354166666666666
0.2,1,P1,unseen,__all__,wide_new,144,13,16,35,80,0.2708333333333333,0.4482758620689655,0.33766233766233766,0.16666666666666666,0.6338975694444444,0.6282552083333334
0.2,1,B1,unseen,harsh,__all__,360,33,43,87,197,0.275,0.4342105263157895,0.336734693877551,0.17916666666666667,0.5790625,0.5790625
0.2,1,B2,unseen,harsh,__all__,360,43,26,77,214,0.35833333333333334,0.6231884057971014,0.455026455026455,0.10833333333333334,0.7053125,0.7053125
0.2,1,B3,unseen,harsh,__all__,360,46,30,74,210,0.38333333333333336,0.6052631578947368,0.46938775510204084,0.125,0.7053125,0.7053125
0.2,1,P1,unseen,harsh,__all__,360,42,26,78,214,0.35,0.6176470588235294,0.44680851063829785,0.10833333333333334,0.7053125,0.7049652777777777
0.2,1,B1,unseen,harsh,horizontal_new,72,1,1,23,47,0.041666666666666664,0.5,0.07692307692307693,0.020833333333333332,0.5486111111111112,0.5486111111111112
0.2,1,B2,unseen,harsh,horizontal_new,72,8,6,16,42,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.125,0.6657986111111112,0.6657986111111112
0.2,1,B3,unseen,harsh,horizontal_new,72,10,6,14,42,0.4166666666666667,0.625,0.5,0.125,0.6657986111111112,0.6657986111111112
0.2,1,P1,unseen,harsh,horizontal_new,72,7,6,17,42,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.125,0.6657986111111112,0.6631944444444444
0.2,1,B1,unseen,harsh,low_new,72,11,15,13,33,0.4583333333333333,0.4230769230769231,0.44,0.3125,0.6180555555555556,0.6180555555555556
0.2,1,B2,unseen,harsh,low_new,72,9,5,15,43,0.375,0.6428571428571429,0.47368421052631576,0.10416666666666667,0.7552083333333334,0.7552083333333334
0.2,1,B3,unseen,harsh,low_new,72,9,6,15,42,0.375,0.6,0.46153846153846156,0.125,0.7552083333333334,0.7552083333333334
0.2,1,P1,unseen,harsh,low_new,72,9,5,15,43,0.375,0.6428571428571429,0.47368421052631576,0.10416666666666667,0.7552083333333334,0.7552083333333334
0.2,1,B1,unseen,harsh,two_new,72,8,13,16,35,0.3333333333333333,0.38095238095238093,0.35555555555555557,0.2708333333333333,0.5737847222222222,0.5737847222222222
0.2,1,B2,unseen,harsh,two_new,72,8,3,16,45,0.3333333333333333,0.7272727272727273,0.45714285714285713,0.0625,0.7170138888888888,0.7170138888888888
0.2,1,B3,unseen,harsh,two_new,72,8,3,16,45,0.3333333333333333,0.7272727272727273,0.45714285714285713,0.0625,0.7170138888888888,0.7170138888888888
0.2,1,P1,unseen,harsh,two_new,72,8,3,16,45,0.3333333333333333,0.7272727272727273,0.45714285714285713,0.0625,0.7170138888888888,0.7170138888888888
0.2,1,B1,unseen,harsh,vertical_new,72,4,2,20,46,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.041666666666666664,0.6840277777777778,0.6840277777777778
0.2,1,B2,unseen,harsh,vertical_new,72,11,6,13,42,0.4583333333333333,0.6470588235294118,0.5365853658536586,0.125,0.7222222222222222,0.7222222222222222
0.2,1,B3,unseen,harsh,vertical_new,72,12,9,12,39,0.5,0.5714285714285714,0.5333333333333333,0.1875,0.7222222222222222,0.7222222222222222
0.2,1,P1,unseen,harsh,vertical_new,72,11,6,13,42,0.4583333333333333,0.6470588235294118,0.5365853658536586,0.125,0.7222222222222222,0.7222222222222222
0.2,1,B1,unseen,harsh,wide_new,72,9,12,15,36,0.375,0.42857142857142855,0.4,0.25,0.5807291666666666,0.5807291666666666
0.2,1,B2,unseen,harsh,wide_new,72,7,6,17,42,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.125,0.7100694444444444,0.7100694444444444
0.2,1,B3,unseen,harsh,wide_new,72,7,6,17,42,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.125,0.7100694444444444,0.7100694444444444
0.2,1,P1,unseen,harsh,wide_new,72,7,6,17,42,0.2916666666666667,0.5384615384615384,0.3783783783783784,0.125,0.7100694444444444,0.7100694444444444
0.2,1,B1,unseen,standard,__all__,360,15,12,105,228,0.125,0.5555555555555556,0.20408163265306123,0.05,0.6028472222222222,0.6028472222222222
0.2,1,B2,unseen,standard,__all__,360,33,47,87,193,0.275,0.4125,0.33,0.19583333333333333,0.5617708333333333,0.5617708333333333
0.2,1,B3,unseen,standard,__all__,360,32,45,88,195,0.26666666666666666,0.4155844155844156,0.3248730964467005,0.1875,0.5617708333333333,0.5617708333333333
0.2,1,P1,unseen,standard,__all__,360,35,49,85,191,0.2916666666666667,0.4166666666666667,0.3431372549019608,0.20416666666666666,0.5617708333333333,0.5674652777777778
0.2,1,B1,unseen,standard,horizontal_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.5989583333333334,0.5989583333333334
0.2,1,B2,unseen,standard,horizontal_new,72,7,15,17,33,0.2916666666666667,0.3181818181818182,0.30434782608695654,0.3125,0.5364583333333334,0.5364583333333334
0.2,1,B3,unseen,standard,horizontal_new,72,7,15,17,33,0.2916666666666667,0.3181818181818182,0.30434782608695654,0.3125,0.5364583333333334,0.5364583333333334
0.2,1,P1,unseen,standard,horizontal_new,72,8,13,16,35,0.3333333333333333,0.38095238095238093,0.35555555555555557,0.2708333333333333,0.5364583333333334,0.5555555555555556
0.2,1,B1,unseen,standard,low_new,72,4,5,20,43,0.16666666666666666,0.4444444444444444,0.24242424242424243,0.10416666666666667,0.6701388888888888,0.6701388888888888
0.2,1,B2,unseen,standard,low_new,72,6,8,18,40,0.25,0.42857142857142855,0.3157894736842105,0.16666666666666666,0.6189236111111112,0.6189236111111112
0.2,1,B3,unseen,standard,low_new,72,6,7,18,41,0.25,0.46153846153846156,0.32432432432432434,0.14583333333333334,0.6189236111111112,0.6189236111111112
0.2,1,P1,unseen,standard,low_new,72,8,10,16,38,0.3333333333333333,0.4444444444444444,0.38095238095238093,0.20833333333333334,0.6189236111111112,0.6215277777777778
0.2,1,B1,unseen,standard,two_new,72,3,3,21,45,0.125,0.5,0.2,0.0625,0.6128472222222222,0.6128472222222222
0.2,1,B2,unseen,standard,two_new,72,5,7,19,41,0.20833333333333334,0.4166666666666667,0.2777777777777778,0.14583333333333334,0.5651041666666666,0.5651041666666666
0.2,1,B3,unseen,standard,two_new,72,5,7,19,41,0.20833333333333334,0.4166666666666667,0.2777777777777778,0.14583333333333334,0.5651041666666666,0.5651041666666666
0.2,1,P1,unseen,standard,two_new,72,5,9,19,39,0.20833333333333334,0.35714285714285715,0.2631578947368421,0.1875,0.5651041666666666,0.5677083333333334
0.2,1,B1,unseen,standard,vertical_new,72,4,2,20,46,0.16666666666666666,0.6666666666666666,0.26666666666666666,0.041666666666666664,0.5868055555555556,0.5868055555555556
0.2,1,B2,unseen,standard,vertical_new,72,10,9,14,39,0.4166666666666667,0.5263157894736842,0.46511627906976744,0.1875,0.5711805555555556,0.5711805555555556
0.2,1,B3,unseen,standard,vertical_new,72,9,8,15,40,0.375,0.5294117647058824,0.43902439024390244,0.16666666666666666,0.5711805555555556,0.5711805555555556
0.2,1,P1,unseen,standard,vertical_new,72,8,7,16,41,0.3333333333333333,0.5333333333333333,0.41025641025641024,0.14583333333333334,0.5711805555555556,0.5885416666666666
0.2,1,B1,unseen,standard,wide_new,72,2,1,22,47,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.020833333333333332,0.5711805555555556,0.5711805555555556
0.2,1,B2,unseen,standard,wide_new,72,5,8,19,40,0.20833333333333334,0.38461538461538464,0.2702702702702703,0.16666666666666666,0.5460069444444444,0.5460069444444444
0.2,1,B3,unseen,standard,wide_new,72,5,8,19,40,0.20833333333333334,0.38461538461538464,0.2702702702702703,0.16666666666666666,0.5460069444444444,0.5460069444444444
0.2,1,P1,unseen,standard,wide_new,72,6,10,18,38,0.25,0.375,0.3,0.20833333333333334,0.5460069444444444,0.5451388888888888
0.2,2,B1,all,__all__,__all__,1152,170,147,214,621,0.4427083333333333,0.5362776025236593,0.48502139800285304,0.19140625,0.7125684950086806,0.7125684950086806
0.2,2,B2,all,__all__,__all__,1152,62,103,322,665,0.16145833333333334,0.37575757575757573,0.22586520947176686,0.13411458333333334,0.5221405029296875,0.5221405029296875
0.2,2,B3,all,__all__,__all__,1152,60,108,324,660,0.15625,0.35714285714285715,0.21739130434782608,0.140625,0.5221405029296875,0.5310194227430556
0.2,2,P1,all,__all__,__all__,1152,53,100,331,668,0.13802083333333334,0.3464052287581699,0.1973929236499069,0.13020833333333334,0.5221405029296875,0.524566650390625
0.2,2,B1,seen,__all__,__all__,432,80,66,64,222,0.5555555555555556,0.547945205479452,0.5517241379310345,0.22916666666666666,0.7331211419753086,0.7331211419753086
0.2,2,B2,seen,__all__,__all__,432,25,43,119,245,0.1736111111111111,0.36764705882352944,0.2358490566037736,0.14930555555555555,0.5237750771604939,0.5237750771604939
0.2,2,B3,seen,__all__,__all__,432,29,47,115,241,0.2013888888888889,0.3815789473684211,0.2636363636363636,0.16319444444444445,0.5237750771604939,0.5361689814814815
0.2,2,P1,seen,__all__,__all__,432,25,46,119,242,0.1736111111111111,0.352112676056338,0.23255813953488372,0.1597222222222222,0.5237750771604939,0.51953125
0.2,2,B1,seen,__all__,central_furniture,144,23,18,25,78,0.4791666666666667,0.5609756097560976,0.5168539325842697,0.1875,0.7369791666666666,0.7369791666666666
0.2,2,B2,seen,__all__,central_furniture,144,12,18,36,78,0.25,0.4,0.3076923076923077,0.1875,0.5160590277777778,0.5160590277777778
0.2,2,B3,seen,__all__,central_furniture,144,12,24,36,72,0.25,0.3333333333333333,0.2857142857142857,0.25,0.5160590277777778,0.5438368055555556
0.2,2,P1,seen,__all__,central_furniture,144,10,19,38,77,0.20833333333333334,0.3448275862068966,0.2597402597402597,0.19791666666666666,0.5160590277777778,0.5260416666666666
0.2,2,B1,seen,__all__,clear,144,36,36,12,60,0.75,0.5,0.6,0.375,0.7486979166666666,0.7486979166666666
0.2,2,B2,seen,__all__,clear,144,12,22,36,74,0.25,0.35294117647058826,0.2926829268292683,0.22916666666666666,0.5210503472222222,0.5210503472222222
0.2,2,B3,seen,__all__,clear,144,16,23,32,73,0.3333333333333333,0.41025641025641024,0.367816091954023,0.23958333333333334,0.5210503472222222,0.5568576388888888
0.2,2,P1,seen,__all__,clear,144,15,24,33,72,0.3125,0.38461538461538464,0.3448275862068966,0.25,0.5210503472222222,0.5540364583333334
0.2,2,B1,seen,__all__,vertical_mid,144,21,12,27,84,0.4375,0.6363636363636364,0.5185185185185185,0.125,0.7376302083333334,0.7376302083333334
0.2,2,B2,seen,__all__,vertical_mid,144,1,3,47,93,0.020833333333333332,0.25,0.038461538461538464,0.03125,0.5881076388888888,0.5881076388888888
0.2,2,B3,seen,__all__,vertical_mid,144,1,0,47,96,0.020833333333333332,1.0,0.04081632653061224,0.0,0.5881076388888888,0.5388454861111112
0.2,2,P1,seen,__all__,vertical_mid,144,0,3,48,93,0.0,0.0,0.0,0.03125,0.5881076388888888,0.5347222222222222
0.2,2,B1,seen,harsh,__all__,216,51,40,21,104,0.7083333333333334,0.5604395604395604,0.6257668711656442,0.2777777777777778,0.7771026234567902,0.7771026234567902
0.2,2,B2,seen,harsh,__all__,216,25,38,47,106,0.3472222222222222,0.3968253968253968,0.37037037037037035,0.2638888888888889,0.5339506172839507,0.5339506172839507
0.2,2,B3,seen,harsh,__all__,216,18,32,54,112,0.25,0.36,0.29508196721311475,0.2222222222222222,0.5339506172839507,0.5339506172839507
0.2,2,P1,seen,harsh,__all__,216,19,36,53,108,0.2638888888888889,0.34545454545454546,0.2992125984251969,0.25,0.5339506172839507,0.5315393518518519
0.2,2,B1,seen,harsh,central_furniture,72,16,13,8,35,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.2708333333333333,0.7760416666666666,0.7760416666666666
0.2,2,B2,seen,harsh,central_furniture,72,12,17,12,31,0.5,0.41379310344827586,0.4528301886792453,0.3541666666666667,0.5442708333333334,0.5442708333333334
0.2,2,B3,seen,harsh,central_furniture,72,8,17,16,31,0.3333333333333333,0.32,0.32653061224489793,0.3541666666666667,0.5442708333333334,0.5442708333333334
0.2,2,P1,seen,harsh,central_furniture,72,9,17,15,31,0.375,0.34615384615384615,0.36,0.3541666666666667,0.5442708333333334,0.5442708333333334
0.2,2,B1,seen,harsh,clear,72,22,20,2,28,0.9166666666666666,0.5238095238095238,0.6666666666666666,0.4166666666666667,0.8133680555555556,0.8133680555555556
0.2,2,B2,seen,harsh,clear,72,12,18,12,30,0.5,0.4,0.4444444444444444,0.375,0.5616319444444444,0.5616319444444444
0.2,2,B3,seen,harsh,clear,72,10,15,14,33,0.4166666666666667,0.4,0.40816326530612246,0.3125,0.5616319444444444,0.5616319444444444
0.2,2,P1,seen,harsh,clear,72,10,16,14,32,0.4166666666666667,0.38461538461538464,0.4,0.3333333333333333,0.5616319444444444,0.5555555555555556
0.2,2,B1,seen,harsh,vertical_mid,72,13,7,11,41,0.5416666666666666,0.65,0.5909090909090909,0.14583333333333334,0.7699652777777778,0.7699652777777778
0.2,2,B2,seen,harsh,vertical_mid,72,1,3,23,45,0.041666666666666664,0.25,0.07142857142857142,0.0625,0.6371527777777778,0.6371527777777778
0.2,2,B3,seen,harsh,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.6371527777777778,0.6371527777777778
0.2,2,P1,seen,harsh,vertical_mid,72,0,3,24,45,0.0,0.0,0.0,0.0625,0.6371527777777778,0.6371527777777778
0.2,2,B1,seen,standard,__all__,216,29,26,43,118,0.4027777777777778,0.5272727272727272,0.4566929133858268,0.18055555555555555,0.6858603395061729,0.6858603395061729
0.2,2,B2,seen,standard,__all__,216,0,5,72,139,0.0,0.0,0.0,0.034722222222222224,0.5439814814814815,0.5439814814814815
0.2,2,B3,seen,standard,__all__,216,11,15,61,129,0.1527777777777778,0.4230769230769231,0.22448979591836735,0.10416666666666667,0.5439814814814815,0.5439814814814815
0.2,2,P1,seen,standard,__all__,216,6,10,66,134,0.08333333333333333,0.375,0.13636363636363635,0.06944444444444445,0.5439814814814815,0.5013503086419753
0.2,2,B1,seen,standard,central_furniture,72,7,5,17,43,0.2916666666666667,0.5833333333333334,0.3888888888888889,0.10416666666666667,0.6979166666666666,0.6979166666666666
0.2,2,B2,seen,standard,central_furniture,72,0,1,24,47,0.0,0.0,0.0,0.020833333333333332,0.5442708333333334,0.5442708333333334
0.2,2,B3,seen,standard,central_furniture,72,4,7,20,41,0.16666666666666666,0.36363636363636365,0.22857142857142856,0.14583333333333334,0.5442708333333334,0.5442708333333334
0.2,2,P1,seen,standard,central_furniture,72,1,2,23,46,0.041666666666666664,0.3333333333333333,0.07407407407407407,0.041666666666666664,0.5442708333333334,0.4730902777777778
0.2,2,B1,seen,standard,clear,72,14,16,10,32,0.5833333333333334,0.4666666666666667,0.5185185185185185,0.3333333333333333,0.6744791666666666,0.6744791666666666
0.2,2,B2,seen,standard,clear,72,0,4,24,44,0.0,0.0,0.0,0.08333333333333333,0.5416666666666666,0.5416666666666666
0.2,2,B3,seen,standard,clear,72,6,8,18,40,0.25,0.42857142857142855,0.3157894736842105,0.16666666666666666,0.5416666666666666,0.5416666666666666
0.2,2,P1,seen,standard,clear,72,5,8,19,40,0.20833333333333334,0.38461538461538464,0.2702702702702703,0.16666666666666666,0.5416666666666666,0.5451388888888888
0.2,2,B1,seen,standard,vertical_mid,72,8,5,16,43,0.3333333333333333,0.6153846153846154,0.43243243243243246,0.10416666666666667,0.7092013888888888,0.7092013888888888
0.2,2,B2,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.5390625
0.2,2,B3,seen,standard,vertical_mid,72,1,0,23,48,0.041666666666666664,1.0,0.08,0.0,0.5390625,0.5390625
0.2,2,P1,seen,standard,vertical_mid,72,0,0,24,48,0.0,,0.0,0.0,0.5390625,0.4713541666666667
0.2,2,B1,unseen,__all__,__all__,720,90,81,150,399,0.375,0.5263157894736842,0.43795620437956206,0.16875,0.7018055555555556,0.7018055555555556
0.2,2,B2,unseen,__all__,__all__,720,37,60,203,420,0.15416666666666667,0.38144329896907214,0.2195845697329377,0.125,0.5215798611111111,0.5215798611111111
0.2,2,B3,unseen,__all__,__all__,720,31,61,209,419,0.12916666666666668,0.33695652173913043,0.18674698795180722,0.12708333333333333,0.5215798611111111,0.5276128472222222
0.2,2,P1,unseen,__all__,__all__,720,28,54,212,426,0.11666666666666667,0.34146341463414637,0.17391304347826086,0.1125,0.5215798611111111,0.52875
0.2,2,B1,unseen,__all__,horizontal_new,144,9,13,39,83,0.1875,0.4090909090909091,0.2571428571428571,0.13541666666666666,0.7404513888888888,0.7404513888888888
0.2,2,B2,unseen,__all__,horizontal_new,144,0,2,48,94,0.0,0.0,0.0,0.020833333333333332,0.5355902777777778,0.5355902777777778
0.2,2,B3,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5219184027777778
0.2,2,P1,unseen,__all__,horizontal_new,144,0,0,48,96,0.0,,0.0,0.0,0.5355902777777778,0.5625
0.2,2,B1,unseen,__all__,low_new,144,29,27,19,69,0.6041666666666666,0.5178571428571429,0.5576923076923077,0.28125,0.7326388888888888,0.7326388888888888
0.2,2,B2,unseen,__all__,low_new,144,12,19,36,77,0.25,0.3870967741935484,0.3037974683544304,0.19791666666666666,0.5210503472222222,0.5210503472222222
0.2,2,B3,unseen,__all__,low_new,144,12,23,36,73,0.25,0.34285714285714286,0.2891566265060241,0.23958333333333334,0.5210503472222222,0.5490451388888888
0.2,2,P1,unseen,__all__,low_new,144,11,20,37,76,0.22916666666666666,0.3548387096774194,0.27848101265822783,0.20833333333333334,0.5210503472222222,0.5618489583333334
